Num episodes,Cumulative rewards
1460,"[-154.9082670815115, -133.87921586896186, -390.7911640950698, -313.7246874850118, -199.29737687097472, -111.56241125235718, -346.8207573625356, -315.79819311485153, -134.98455535618191, -445.17941580697754]"
1470,"[-86.18471141296547, -634.0893610703117, -361.60499784921706, -318.7201305425171, -254.12053790655244, -340.37853831678785, -98.04586743514469, -378.3563077143418, -183.21271852875782, -430.43848912530996]"
1480,"[-290.2939051812795, -123.28173142153267, -92.86698041428687, -329.7721155386237, -153.380716879933, -149.99410669383985, -95.73859628836243, -119.93308390269863, -557.8318227706359, -101.68090107471026]"
1490,"[-130.62768240814108, -615.8589575965202, -393.15997182691143, -115.58257889811148, -138.23948354384967, -598.8292009091326, -111.97969900629974, -240.32141266623435, -213.2086205571483, -556.3089172426797]"
1500,"[-155.73526017907162, -146.3439303317327, -261.0966989337299, -169.7716533398822, -423.5559830473204, -88.9556733569336, -185.56176987532814, -139.91961118715196, -197.78287543193076, -595.2869323437087]"
1510,"[-404.49740937116457, -405.16557774875173, -114.93413691790113, -139.26759633905593, -142.63803000406145, -428.5403450914496, -144.52313612445923, -84.44841400983691, -517.3846385894062, -91.30005328034622]"
1520,"[-556.8024937497346, -144.653044720067, -262.06304177987073, -204.34956977865818, -116.3472444190605, -146.01263688986464, -942.9556215611639, -812.0679451266874, -148.2068538794046, -147.38494057775017]"
1530,"[-34.70091539882951, -111.56571434488905, -112.10430041691319, -381.31334868173894, -148.39728029307418, -33.66686714381137, -418.6528370270519, -343.27787923157, -128.63259702514767, -307.3191092081221]"
1540,"[-450.0896228241367, -168.20358343462317, -134.75534555855762, -172.18008394792957, -407.1726332197511, -107.8778590402944, -267.6215091852841, -115.63857633236374, -157.20647879260426, -95.24748805434805]"
1550,"[-293.5127070190109, -105.64862352599567, -555.2591238201574, -160.6507485057613, -125.40512559132287, -127.45297413512083, -145.08152315077163, -134.04537276860242, -434.0502232032788, -568.1615294713299]"
1560,"[-139.80726076671448, -295.4983339356078, -214.99168380594026, -93.54602894712107, -117.11918979456189, -191.18536474918423, -147.79803690122594, -130.7548032212699, -273.30331924425127, -139.90692376902575]"
1570,"[-268.9107155742369, -161.22410600107474, -138.02559375508042, -362.0258844241889, -392.6210126050117, -129.9137663011685, -225.27472500634678, -130.24568613367964, -159.24844260089955, -136.0816592881204]"
1580,"[-125.86970488032986, 285.6967001982233, -419.44141091894403, -269.5703905835461, -308.48308802603765, -152.9648307398133, -308.8931166341412, -127.82183086754824, -121.364277080932, -598.0933989971595]"
1590,"[-136.75866700801168, -105.14549590505547, -200.89971527730916, -122.92375651684412, -393.02648319056146, -142.15496424203116, -173.73482389952548, -210.42395325287643, -117.694997734423, -388.5921769625169]"
1600,"[-274.2028704599761, -198.38501108901278, -780.95747816739, -204.27349492968324, -225.06768488165386, -139.8568230579742, -391.11879923617266, -111.39596079296288, -247.44952081251247, -180.73540217349097]"
1610,"[-217.48292714707006, -138.80741959177385, -238.74368363457546, -407.7484904115499, -532.5434454711447, -257.5588809359226, -444.8241358226047, -497.272827059505, -174.17732563984865, -577.1234764899436]"
1620,"[-444.48777392817885, -907.5388469527682, -739.6240129444045, -96.09690898045218, -217.53305386426803, -495.99139512328463, -223.1373783187055, -374.99025031722334, -40.80656666979582, -288.7315299580061]"
1630,"[-231.95258870168362, -70.41843309439516, -152.982541063494, -522.0608790018358, 0.8146808475570424, -448.38185128464556, -753.4339111772306, -392.22183602123994, -476.1971832693957, -197.94352175765346]"
1640,"[-154.22150315388538, -421.89684144488075, -147.87630185082287, -341.4135547327563, -608.9334228757373, -209.37152450699202, -88.69805655516456, -413.85152753251697, -124.38143086588337, -330.74064721551485]"
1650,"[-181.68469662240693, -724.4686566838109, -120.38382743302836, -541.6227342544676, -302.8633638840014, -301.1240135000262, -450.94841205749407, -503.8683338634021, -142.3789488965267, -381.54312649013013]"
1660,"[-584.156311642846, -152.75488462535702, -330.77044859515263, -532.5457589715754, -748.7264976149729, -641.7431506979607, -371.8293484289894, -426.0130669238846, -580.0649082909954, -145.635785331128]"
1670,"[-694.1598144251856, -146.39723520930065, -193.92217884642645, -508.75364372175613, -129.18766100143745, -312.0095539218734, -335.35822539329024, -530.494823706289, -411.2193926070313, -134.07684148534864]"
1680,"[-278.88391795328585, -107.52363716816566, -388.7637083372347, -165.34209657511758, -124.05804585520585, -555.3689887962596, -39.358738854036375, -512.0694939085636, -390.2101199902874, -157.10776884841238]"
1690,"[-112.61227385193783, -525.9287856788756, -462.9378232757941, -125.2940946058728, -359.24973539881245, -248.7246009530111, -455.26697670882356, -291.7234675023867, -187.39217960262897, -455.2371750506222]"
1700,"[-303.0383229234469, -169.05272499811156, -474.59784395662473, -451.5353154316555, -485.99832882463977, -182.3346309890373, -321.72065250567977, -222.0057253083213, -507.3937098995257, -366.27820007713365]"
1710,"[-263.9989796766589, -486.1974357748407, -429.7252538971562, -128.14597784849613, -130.54205395604984, -397.1993555247743, -402.0679086733302, -136.54281042345065, -384.51525674656335, -394.5914480074157]"
1720,"[-89.33064067506277, -436.601244407838, -363.8097085438926, -351.10633170519975, -392.3176560139379, -139.6837282587345, -138.55336864633142, -196.91509517354865, -454.8026088771388, -489.91029854914063]"
1730,"[-152.44551246951298, -128.3406119677882, -134.3825701793771, -110.57510029913212, -98.17845525936335, -491.4756728416119, -490.83436101217217, -170.0807803197619, -442.38800241476997, -140.35197455722138]"
1740,"[-163.32179582158182, -269.6173985039585, -137.0115112003843, -112.64315920200886, -139.8357619533062, -459.6056142187252, -433.7035491894708, -409.1856951619096, -116.73488810703782, -247.8722989848222]"
1750,"[-375.99792887564627, -441.95716461408136, -277.554841193013, -108.73266302798254, -500.906071795595, -436.4506278217083, -516.3278407292322, -144.96718715792122, -283.19453928334633, -483.70553155731454]"
1760,"[-337.5502529415791, -516.511498256589, -419.31678368672334, -141.81318612449007, -403.6563932444144, -473.0217161094566, -273.33301484956286, -412.22315436445075, -632.7861006454197, -9.252408154516885]"
1770,"[-318.3866378014774, -313.6406004729384, -348.85878559795333, -415.9594348296866, -395.33480732220187, -929.4941477401976, -98.21598949264205, -157.10356812106122, -150.23855822571093, -398.14791945941727]"
1780,"[-535.314740810907, -344.89593365917347, -403.12089532189395, -141.9903245711825, -413.7361461205484, -133.00178378398866, -135.5520272988001, -400.9124587940154, -121.52836288529164, -625.7476195296385]"
1790,"[-314.3864346038882, -520.9839030088652, -300.5035182590125, -432.8568311437623, -421.22486900322707, -396.8879214325867, -206.9792468043742, -161.5251064891785, -128.3569139660565, -449.61792364628366]"
1800,"[-336.87813370285915, -1100.2587521142052, -1013.1049110660122, -130.41948545950757, -208.03743359149462, -384.23965028971674, -299.43796008652293, -383.3568167618213, -153.93563918433088, -164.77241804732415]"
1810,"[-150.02721087028647, -139.9183143827184, -294.5655427522811, -1310.984440426293, -265.39264312062517, -135.27536901588599, -159.3969133269791, -148.22380047006675, -158.36507383403884, -146.62572792355672]"
1820,"[-376.6732761787759, -136.94445048798804, -450.4762466131538, -395.2098059004949, -166.27329104793137, -196.0854673715847, -134.4441756149441, -385.03229354543566, -110.82047481157116, -500.28591888975086]"
1830,"[-141.6721319113331, -260.1830911620861, -104.06542443942215, -157.70627860765677, -137.9008294888431, -102.48222914565136, -65.38146892440136, -161.14948357643135, -632.9941478269945, -114.25702399978769]"
1840,"[-323.5253922281039, -390.66565256696487, -146.43011832400705, -289.9714574935458, -111.03682043953566, -162.7595919794673, -127.56756150341303, -142.85800029249086, -327.4396696414998, -163.20671868361848]"
1850,"[-554.7383181959899, -457.83339650218943, -113.24096471563237, -349.87587904799096, -174.97768009787984, -324.58978176110514, -148.39012395878365, -128.30923430976694, -610.0514861414738, -111.20444338976503]"
1860,"[-137.08199063378157, -238.55764425896544, -178.31961974602163, -425.9533549919768, -160.94181560187332, -361.3446622948337, -107.49083796117708, -73.35832382738721, -426.94869733814886, -83.39628438988893]"
1870,"[-142.18478774788764, 26.514491854904605, -314.286840595016, -135.42837449337452, -162.72744276933594, -211.83620766955897, -241.64032755824064, -152.16085034240524, -101.43179507613365, -604.5714373975817]"
1880,"[-331.55463669385523, -415.78232043833907, -181.7764025464267, -114.08939162374983, -116.33203956436225, -90.75851962910991, -157.9282252328125, -263.5912824714503, -155.512240996795, -612.2889040588597]"
1890,"[-153.7832652510887, -121.41172716463944, -135.41858090578, -584.6537039406609, -98.3663363225921, -474.93745813838206, -111.89733159312635, -337.54873088381936, -119.09788998535004, -141.31823985579277]"
1900,"[-96.06667825954823, -111.25822404608698, -473.1710237121507, -111.55662609906409, -155.4455857120381, -145.30197040997115, -491.6807212076434, -97.51573879172524, -770.0093368683061, -124.5995880815947]"
1910,"[-320.7269076117138, -149.73293930681297, -339.6299569838753, -428.4847959040845, -119.91525721546165, -323.515349178174, -258.52578895130625, -358.354909885743, -133.6892118361335, -117.96984638432718]"
1920,"[-283.6653555061009, -45.98407790144201, -155.58613002023822, -386.1574406543891, -122.95366886638453, -197.69048717267876, -536.4032927680566, -127.75171687425296, 29.915696691432288, -445.0177097924901]"
1930,"[-171.05092456568974, -129.61789935262655, -141.2249377049563, -210.43089056762182, -271.1412881145574, -335.71986855079336, -141.29360493056427, 6.823357795545149, -113.98254567689233, -122.0149483235734]"
1940,"[-127.91403661061295, -2.0010381051995125, -155.36085354543414, -166.9417696570345, -151.81464005457855, -13.370983436318099, -88.75997523344239, -624.9344221001231, -113.0854576111648, -144.76462469809513]"
1950,"[1.1283623865043637, -156.68055973154276, -215.9100829931371, -474.7878855782103, -96.34647307633833, -157.27405259868237, -100.04363434773026, -144.31366803826893, -433.1690318880728, -155.34026134345206]"
1960,"[-131.6484414487564, -239.2093642351992, -239.9183174387337, -589.1513274932815, -132.9069959111476, -495.37740529616264, -117.9438267865668, -56.78111453005326, -101.63170648745827, -150.1111049370233]"
1970,"[-147.88548497475944, -170.07426510920158, -302.8141126636197, -150.14597680905555, -277.28498449110714, -677.7294256128349, -215.9729043414245, -244.39085074218417, -515.3879516942158, -259.489525875966]"
1980,"[-145.85853625783426, -375.0201632170712, -311.84404118582756, -183.04015768992218, -130.17244493383902, -129.77580840517444, -83.20593295902404, -303.4810716944245, -375.76623179254307, -78.66129015544982]"
1990,"[-327.6891148106344, -115.3049386908115, -443.97905232768625, -110.05836357866767, -156.1883497135098, -140.63420770815011, -427.5095171042081, -95.4887263193279, -527.3625935715511, -137.12340021813594]"
2000,"[-269.11715073391133, -173.0231915331541, -145.34027058766782, -123.33909363818255, -17.459204493997248, -120.00214083305534, -378.5966001912931, -9.865138440027607, -103.52679257766516, -308.9412145768761]"
2010,"[-122.2256372523025, -95.44788709895722, -416.30695557315, -124.25894681550568, -100.01836034496478, -141.16160035009833, -296.65127306128403, -147.69787097150203, -215.98384176048773, -142.4471252912284]"
2020,"[-188.38304633547995, -357.6284535876164, -120.43538719684958, -10.912126138343837, -192.66445530878218, -126.41243667934702, 8.627785020203888, -152.87535960501208, -169.46668114542865, -170.64633060527808]"
2030,"[-129.5150256981366, -120.0483095796788, -126.51227438306955, -118.40132154112962, -120.270392519228, -97.13115635606678, -369.9552963373427, -84.70688643513398, -190.6080516354761, -233.75137175310402]"
2040,"[-111.70976155207933, -386.5604831027198, -138.88290787202214, -130.8687241614545, -127.09105044596421, -169.33983724636096, -121.27455885778414, -128.20087648301978, -145.3109201261134, -139.03782721437375]"
2050,"[-119.8314398999698, -124.51525354001282, -2.5769737210501518, -140.7417275486652, -122.70702073971876, -235.5320670208421, -140.81110326129095, 29.522615036463108, -139.45225436560966, -96.41483396896625]"
2060,"[-174.32015981633182, -356.0583196110859, -162.17085640596335, -119.7597770510219, -376.632671288805, -111.27529024985776, -380.74302454032386, -337.5653403789878, -268.06565913507495, -164.43332733627037]"
2070,"[-235.24655530021573, -92.29074081330242, -288.11668938182817, -114.76676501650624, -119.99524334544174, -116.18853296959048, -221.208758802055, -399.55119562237326, -153.0602901571694, -141.34128613226193]"
2080,"[-205.37595711633037, -85.6240222139146, -131.3519020360322, -133.7388130646989, -96.2750357171563, -135.3981060351491, -414.66163249320766, -236.65631614495152, -124.19603438016819, -154.91358728395292]"
2090,"[-117.75529004656947, -180.88123409736264, -106.9757333268432, -147.5333847226629, 3.680161016840998, -341.50451624714714, -271.3371745973594, -165.80134634378143, -181.91783978138278, -430.82722800536607]"
2100,"[-137.4114906241819, -113.1675008764214, -152.94322995893646, -489.39584435606724, -527.9353058850172, -138.45891317676072, -408.8529671950705, -125.58799584143972, -280.84104105947466, -167.73522608577554]"
2110,"[-165.73363045892893, -117.74084358637697, -176.993408216147, -103.97655872322613, -124.53192440719005, -165.08108829710017, -124.38956066074942, -316.0986144462651, -317.34000776490154, -240.6216426123371]"
2120,"[-161.3327836076791, -371.03870219366166, -245.34275208191158, -150.3383708593317, -134.02110158482853, -157.1305474581149, -95.33290731212804, -98.48841933603919, -508.48446866055997, -126.87184740471747]"
2130,"[-131.49253331327816, -497.58662070733044, -491.9582467664475, -249.44044598573393, -148.94162084079855, -139.3411028848212, -179.6897653220209, -125.8413841468587, -127.32575617586815, -277.05336581765437]"
2140,"[-98.23269267077302, -118.38738667824362, -154.85457692799585, -237.63552684526093, -153.84729550010064, -104.39795295798083, -98.05665647942007, -144.93974623814825, -581.1523514769733, -153.93678893482252]"
2150,"[-246.5303144056134, -289.25194724484237, -131.43966902242013, -122.72758668082523, -130.8560270432695, -392.4294710620202, -121.16489235612164, -261.48143025233935, -115.31133577214331, -771.8326206947906]"
2160,"[18.210937695332575, -121.04657185730287, -490.46235942145665, -162.34762465982558, -129.8498200766251, -157.124540418546, -134.90776827810942, -157.29538028022046, -596.0257899551194, -145.62479601730485]"
2170,"[-546.3083084965572, -153.80453825160447, -216.22032067456766, -395.443589465256, -110.32513555110606, -136.1974488175882, -67.05119203643153, -138.96128217656536, -196.17660317797547, -118.01722702830409]"
2180,"[-451.00714072725907, -152.6008537350681, -114.87837826650389, 42.73858752673861, -148.85197965947265, -756.0148372062229, -373.4234807272458, -302.16928625120715, -14.19249333090147, -115.75235892106724]"
2190,"[-97.44633052165352, -111.95367609662382, -117.33641193760315, -40.13894706953063, -134.79718205000282, -144.90753865938143, -135.94874492787167, -163.4517859055088, -331.9173961907337, -92.88562614938115]"
2200,"[-152.2762287431346, -255.62017783862524, -126.16311921514625, 42.712058218662634, -99.46863349732394, -140.05769490763683, -23.061997409814808, -152.1304330976321, -129.3392378069272, -129.49443163064214]"
2210,"[-120.8752437585647, -141.09677241866373, -137.10562783998458, -130.36011008374288, -154.79467412931228, -348.98544107748256, -471.4492574385374, -303.36368465086207, -244.28176071932205, -233.36812688661382]"
2220,"[-97.04883606290173, -104.80311854023375, -401.0409630384921, -82.77900291764097, -128.91982620319232, -515.5377858511981, -109.27718860953593, -352.1274359311974, -294.41789046016567, -441.08961877051024]"
2230,"[-218.28954076425288, -110.15366457867884, -87.41067477730962, -164.51723274450708, -103.69299931402247, -102.12440110545558, -301.8963939793037, -213.6348888938656, -278.7797586059215, -125.72160669963546]"
2240,"[-411.730700223118, -157.52246908189198, -144.90477028763206, -136.2835499116023, -163.0465531524379, -310.5547262867983, -151.15088053317902, -122.63686744719013, -126.60684677517116, -190.04911091138268]"
2250,"[-151.19224123864944, -100.57989215234647, -122.01656055949137, -141.78929624166318, -504.35834252037813, -474.27904546677837, -126.85460859133889, -350.08277880998867, -123.9825441457033, -140.83586906298706]"
2260,"[-109.62470944259854, -118.93070879587577, -279.2469074595061, -320.170670374996, -222.64769343180123, -519.8820122588806, -196.95048113192775, -288.3587808949597, -480.2355103640648, -102.06523470791126]"
2270,"[-148.70244943364852, -354.0031462398105, -115.74457035138008, -154.05457772972406, -112.95535292402832, -146.0891999597431, -347.77864835759397, -225.05696084260708, -136.78642800569364, -93.56563280317556]"
2280,"[-427.7823493204867, -120.55688975974115, -117.25402351297541, -357.5614639493257, -345.58867973753985, -428.16528559709604, -113.05330798570637, -140.33767996459216, -48.535223218551664, -455.5956710893988]"
2290,"[-93.82792404509688, -165.11683010894046, -139.67465093184217, -130.79534007381005, -152.9678677403788, -137.31074799800007, -179.63702152823527, -227.60046824958624, -266.34820129747857, -155.7095884708482]"
2300,"[-140.31740056526948, -37.19521407718124, -99.64057639257197, -152.42586880984987, -155.70430864291885, -182.06368432454147, -136.31761690741536, -263.42648221085415, -147.9581969543179, -0.399448874674988]"
2310,"[-131.40754376466577, -142.56272444734577, -135.38818727121077, -137.71810959463394, -126.0400345689417, -185.1858348938752, -227.77062398458705, -105.927307286272, -320.63253960943814, -155.7168882171619]"
2320,"[-169.64412292649075, -69.97628073516337, -231.74890927512544, -241.42625715012417, -330.64891989605263, -97.31466489901109, 139.25270768364854, -130.42827695142321, -124.4111025384373, -124.85771588375229]"
2330,"[-148.87874436097636, -115.20189967029748, -546.4973942365484, -303.7694927209454, -251.88950660558706, -473.7153555083843, -348.9665912267095, -184.48507311105223, -136.3742100122281, -121.37410590726219]"
2340,"[-98.81733318488477, -217.09344645496998, -114.8092118959396, -119.60037311217278, -143.44372490054627, -209.45389703588418, -137.57241656023578, -433.6271281072849, -113.4662704483105, -144.873784343246]"
2350,"[-107.17936529395173, -287.3366841548036, -111.50202096986462, -52.584855674610395, -511.5535545697553, -166.4366127992968, -118.34167374715975, -123.2330702166023, -299.8278667785998, -150.7783035242947]"
2360,"[-92.44524396586952, -265.6466932023509, -134.37393563589222, -114.60875072594575, -227.394591026905, -102.54191818451991, -143.2475598513855, -14.747167753163552, -153.02735705828408, -76.56944756560733]"
2370,"[-115.35534648703913, -214.00770532627539, -134.74658348796336, -370.49648162866436, -142.92262260632052, -190.604433828327, -557.2579545548908, -149.56705621238788, -103.77630797448508, -106.45925422800303]"
2380,"[-252.85032801964098, -89.41340701509104, -460.7282657909077, -229.82910693836325, -137.02013127561142, -311.5958601612183, -105.76342064518417, -136.45501653827003, -616.4040213073133, -406.44642259022936]"
2390,"[-172.01788066981263, -105.26809626765427, -399.23380214887516, -138.80099918731025, -123.29647124129232, -157.28344717925847, -169.9875118092706, -152.4109196372079, -152.9165565991308, -120.49134818601749]"
2400,"[-126.94251631346464, -128.5134514508475, -136.37382281548096, -126.88834049605885, -155.55393414827978, -136.8749197621245, -141.36979088307086, -140.5311525699887, -111.51662053451687, -235.53928007090295]"
2410,"[-170.04538241407914, -356.2108318446379, -293.8755299146499, -116.1803000177704, -135.4446145893028, -122.47695276093114, -98.62145651960807, -127.40386675106544, -122.0506063932852, -128.90471823170589]"
2420,"[-187.027975097438, -198.08743279654686, -154.62439068686618, -102.64536147058611, -136.94832932275682, -109.78351010235326, -135.19217521420586, -81.23685314557335, -223.43869070004064, -123.96348094881995]"
2430,"[-123.94695207005032, -89.6011996512255, -131.79729619919632, -139.6065825647168, -135.15585729273718, -426.66805310195355, -157.14370787324964, -133.57159303034328, -150.64668736991976, -148.78921253716223]"
2440,"[-167.40814223951472, -4.502367224832398, -116.69086981087051, -197.56573488043028, -126.45643646987205, -157.28487572962885, -82.79437147544147, -133.63894865529818, -104.87199428462819, -380.17667094954226]"
2450,"[-161.59584376521292, -170.80530351730263, -349.4816936812437, -127.2858336341433, -462.4826056133942, -148.45929505428697, -114.90576050598924, -46.06229629681991, -220.27338348315723, -162.30388084880906]"
2460,"[-266.6688121344698, -364.6340921460178, -158.77141680602693, -164.77075192633754, -38.0568996851372, -257.29517628496745, -178.50834981613207, -111.94345797813185, -104.52732254904241, -314.0183820478262]"
2470,"[-317.01399154511796, -154.77667834902064, -150.16575278932288, -121.3180255880846, -97.731062672702, -123.64777539539, -128.95961046512625, -288.4486587662605, -148.6823996657623, -457.6088624913819]"
2480,"[-119.81190477084246, -130.34890017069355, -143.90989960557388, -148.02421813955678, -117.21999069619793, -112.67534600135758, -110.48453156755434, -165.4979211868138, -107.56716766323879, -256.9454336406918]"
2490,"[14.646725071694775, -111.61051848946224, -127.1968010973496, -99.24212918013524, -303.1165349395874, -153.0267960015406, -200.12611173068123, -217.43802913525033, -449.7155035827499, -103.7128453163433]"
2500,"[-123.39255859532668, -330.03706948572733, -94.0310607514584, -275.81318943972894, -141.20361148793762, -113.40747657525887, -202.68421547612115, -296.6125747946495, -127.44746500785931, -134.92558545996263]"
2510,"[-94.86810443815423, -86.15202957322441, -143.62902528608618, -364.84604611267093, -143.89368274577, -103.55176848921266, -312.56263811663314, -121.88065930439024, -338.43305378570585, -161.86345585870146]"
2520,"[-153.45114909554636, -172.5638750917121, -117.83149643014062, -162.87347088291068, -148.20819255471693, -333.80590840055095, -349.4794445949641, -211.72399811182981, -120.50320321674246, -142.1043821638157]"
2530,"[-120.77100551780842, -440.98666190006213, -123.49449290755143, -137.9564287114274, -361.4704572118262, -346.66168582417845, -118.88970122042144, -155.69578085902947, -137.70618786348876, -398.5741984363681]"
2540,"[-167.34947734887842, -138.4215893785754, -523.3052278257187, -137.4157233868477, -242.5365384748168, -281.178152164225, -114.3623669745775, -91.69462369023967, -107.20500072934038, -95.83896356958064]"
2550,"[-531.8128562220791, -504.8952093505877, -170.7793448608331, -114.00117270334749, -79.37202467355385, -122.5166165058088, -111.69605470666795, -106.41976269094931, -125.3555251826667, -135.92377239538985]"
2560,"[-158.91655769021378, -468.70610692843866, -1.9436753363443628, -146.03363439298934, -117.90845792127917, -0.4502545334516981, -11.472504077270543, -506.0524672788272, -130.41336063768125, -131.27160883371124]"
2570,"[-142.01244415371184, -110.2342555249642, -249.17594386968312, -86.54924456432136, -113.38754212907872, -180.44897995898444, -128.83469602800108, -245.04543311276433, -208.30418691729713, -163.43757728676138]"
2580,"[-194.53584264978747, -143.13274750327332, -154.21054277099586, -119.20599061599546, -100.26062204141763, -161.5024540521822, -146.54165672251938, -134.7778373243062, -102.03800341825703, -295.1450710059561]"
2590,"[-328.95933600283587, -129.04591527864568, -276.59434387107177, -65.24248917512006, -259.65939575482173, -314.51487699767733, -115.12819406729182, -110.71651580976064, -328.4694708547361, -206.11676022296234]"
2600,"[-415.2541709277228, -330.1278261769051, -291.1887743654704, -16.75327202341782, -150.1937651866578, -107.41446601612668, -491.57623806806214, -148.01252283162097, -169.83006132366467, -140.9643921824465]"
2610,"[-131.267128217829, -143.60035841982153, -150.8169583584161, -119.7673381682713, 30.980433518361167, -123.1236744959522, -95.44107735240092, -91.8557144577384, -133.17274106936483, -123.81572641695962]"
2620,"[-151.45314496066382, -13.37231766721618, -164.72552345727507, -118.86643975631247, -383.47296631550523, -100.88081936682008, -114.90571939952807, -115.34649160960774, -130.09786294148438, -107.26163006289784]"
2630,"[-125.45886757803177, -183.00394882185918, -139.1108838499144, -144.0865390631936, -131.08451834666275, -272.3195351109151, -133.39891426355436, -192.9261223866846, -152.23043725595008, -115.68461585587906]"
2640,"[-126.69072600396626, -124.77872432593696, -541.0026315170174, -236.20479486178843, -146.89319714141928, -169.06717735178032, -374.1305442142473, -217.34320812254063, -160.87926979360378, -394.03513118638614]"
2650,"[-163.82089392370153, -137.12179786575962, -124.4996518996004, -137.71422538519423, -372.56458483452343, -125.84288547840566, -148.96956199955235, -84.14623726342504, -142.98808686776619, -224.00207716886513]"
2660,"[-271.07099502106576, -475.2378861312948, -135.77162341321915, -97.34504612656266, -141.9113971854911, -168.29718581797735, -67.66399579433579, -132.9116339527988, -138.31455445071362, 24.74739132889526]"
2670,"[-366.6213890813568, -617.5909644811338, -101.0152268229206, -100.77159211095841, -124.29371571123527, -186.75531533749796, -118.30282295200718, -99.87754646451617, -172.63567583941617, -219.5528507538414]"
2680,"[-122.18363851802681, -217.58577855795943, -342.73488327966675, -174.28431001174178, -72.86842283733847, -140.0176318644348, -157.51529448810558, -112.43248592738277, -110.60485043357676, -141.37568756284287]"
2690,"[-141.6715859334831, -77.7493061343626, -173.48078431476648, -143.58181711294685, -102.96083780825705, -375.6370049652023, -107.434131286465, -102.1155640851292, 35.23413751728877, -133.2942949561484]"
2700,"[-109.66199459447523, -201.27816621776503, -147.84798425140863, -122.71775403317648, -193.32028895590315, -114.40454845589394, -136.43017038085773, -138.1030068568287, -131.4429961187138, -173.43790436002826]"
2710,"[-97.35264619473779, -546.6473728449275, -118.26182156276312, -98.72244135101542, -133.557953621948, -322.6233556655298, -314.7121327438262, -154.9046526845869, -193.51701412726914, -120.95943780650052]"
2720,"[-158.30318440475295, -118.583236657909, -142.60358380421695, -88.32759452692156, -584.833000826103, -281.68072750083803, -454.1331327263979, -1218.3796228668207, -112.58289201897603, -177.46850649159353]"
2730,"[-144.7263375324178, -137.70792547178655, -122.10060037220359, -136.78020350557375, -135.88081277425272, -101.48338563902695, -172.52471208988885, -238.84663383660444, -88.5410666747367, -61.76901906203459]"
2740,"[-304.6669373768743, -100.2487156307202, -554.8836110671322, -428.11456273756664, -153.84110826852822, -115.25145268562858, -82.14130226616587, -148.84312931494728, -224.83777080590772, -106.88089777329344]"
2750,"[-149.6601745618819, -242.86417148189298, -272.8940912185717, -180.212524282346, -138.99042679996586, -404.6585423685514, -477.21012664751737, -179.86718110083197, -133.07975299282708, -145.46549275422402]"
2760,"[-138.93094781673966, -365.944862816743, -178.29782290303586, -212.24471094095242, -118.05551805015784, -237.55989349152742, -109.11797327243883, -106.75128649186232, -117.28216449214091, -103.23900694599624]"
2770,"[-131.35561162860662, -166.23191197959056, -191.90729623605048, -103.3919717156063, -124.5486922963498, -123.86777963181635, -161.12804665754928, -114.54237679901829, -150.12179692195974, -33.38463052549562]"
2780,"[-139.28835289193836, -110.52088892745181, -131.00743806379165, -226.32632260875732, -213.51022582054586, -143.32197717787656, -93.07828036501644, -127.81649131411069, -127.60914779770007, -107.33689076061036]"
2790,"[-184.68218775188188, -139.84130529196992, -134.7012839723131, -105.46620778926953, -118.209355312805, -144.2041415652992, -205.87807260862425, -159.46337643704382, -106.05433657969141, -149.56492438357557]"
2800,"[-202.53423203212412, -179.98622460392318, -123.49372503760847, -465.3039086615413, -156.93113880282263, -94.34317700344127, -145.61543211240826, -172.2267519381675, -100.20495155945136, -138.8585973127909]"
2810,"[-386.00667605317255, -154.03244715131228, -246.1566417715299, -340.08252406145357, -343.03323436822063, -357.16088257090473, -297.4068060013709, -135.96284930432142, -519.7771609297976, -200.8672350015014]"
2820,"[-142.15003526206834, -351.50952762199546, -126.05164530463992, -108.60011455896048, -97.20366256659982, -442.8325856114547, -422.0530297631226, -404.5220999524704, -161.8321887254989, -238.8541215038283]"
2830,"[-296.9486221882996, -415.9705727234694, -439.63159247834045, -113.31624563623475, -465.15872240762997, -124.30711987551393, -384.808653661842, -299.0820415687721, -143.36849130937964, -118.13325020606857]"
2840,"[-359.99210607129294, -301.33732055319825, -120.62816043152486, -467.8191202892227, -260.69758243646436, -516.2094142317937, -468.7166009796259, -500.64448336483673, -320.85069091087485, -125.93241745831463]"
2850,"[-386.0296502762022, -610.4471707762648, -346.5023641212139, -120.92234056966998, -133.64930709777633, -392.072679893903, -139.08242937617158, -87.0431129983906, -134.9436634493807, -82.4473257152464]"
2860,"[-125.33589192318192, -572.8850110829335, -134.14932723383333, -383.2781673004806, -573.3130857754701, -520.5533286072509, -339.4210918220748, -769.1838063401881, -501.05291370456666, -253.17960946343078]"
2870,"[-227.00884345679128, -123.44587316607041, -127.62309884145085, -324.18078107828876, -179.36399386427314, -444.41116935167906, -327.3761691368436, -414.85813440497213, -497.80365830322876, -393.1270412830751]"
2880,"[-126.56751445666427, -135.9401551843366, -186.95447588238306, -312.2763121850176, -376.6307691947991, -278.00502101227255, -315.2473335455141, -381.1312978512027, -182.66298707716666, -490.9847595954415]"
2890,"[-405.24065801010454, -505.9234838694132, -396.4274962917124, 18.315796760182195, -145.05363827463393, -183.337888142447, -254.03370538155795, -449.5370085419926, -133.5195322062682, -77.01974136552224]"
