Num episodes,Cumulative rewards
1400,"[-149.04541351886937, -121.48138019473981, -129.37794258249974, -101.96801535280167, -84.52464368060615, -112.96807620622931, -108.82361569875744, -135.98774492169844, -149.9946365606634, -110.11358648781956]"
1410,"[-114.50699343897008, -128.639873453152, -187.19643035191868, -52.84921307490086, -120.52425333061925, -241.4345376233094, -141.34701448334337, -510.0134888870917, -121.18149967495634, -379.64182237095895]"
1420,"[-152.22580021878116, -155.39466596691463, -181.8470850764921, -142.27484433867986, -140.70296424131865, -175.05084891039786, -127.32627643398817, -211.37982278033962, -131.480316057121, -421.6929102464044]"
1430,"[-172.42547959382404, -187.6057525317772, -311.79212006650914, -146.77965461686435, -107.63615874906262, -161.59727901819923, -113.2585400381827, -273.6100043962789, 5.9103165651949325, -143.56822338819927]"
1440,"[-125.12804718965191, -105.25452007966823, 28.28370466184799, -148.8716331590548, -120.9119647558409, -121.25534284814523, -116.23675473658926, -158.73577119025123, -117.62074791911769, -142.79437148558927]"
1450,"[-132.4838940241266, -141.55714647021313, -154.7671593021106, -109.15803421379752, -130.009821467425, -102.7396359010772, -109.09559177020788, -140.98035913983546, -167.94961145183387, -166.9759505032967]"
1460,"[-102.51046587470569, -156.5356972357817, -172.51872689875262, -143.90191737886167, -158.25909196831088, -11.971519191607456, -155.27920737303856, -171.81759715491862, -139.07693395752818, -122.49406524740789]"
1470,"[-201.93494002331832, -178.93488903320082, -179.09275833276828, -149.60044491356174, -169.4316104233581, -474.8668638920426, -135.77239917985085, -113.6592923807817, -494.66043955849887, -120.17555108841819]"
1480,"[-163.1088480362104, -157.2749953791484, -344.3699123494806, -499.1483831087701, 17.910356464713885, -130.53244870361166, -104.43003260550444, -74.86064832692182, -137.51294634211, -147.13664333453318]"
1490,"[-220.04479437238888, -88.9670711476465, -158.00372615788316, -242.121567519164, -187.07495402128072, -293.55009298467644, -96.48054971220327, 5.009462976724393, -150.65667178000297, -123.08018683743234]"
1500,"[-386.9258245299103, -143.95544893478214, -94.5335976359654, -552.9940501674259, -100.8221560995851, -143.92297810179932, -92.73669850292396, -153.21507198961302, -134.99133829897568, -156.94224745275005]"
1510,"[-142.78773443207402, -134.14452096328242, -118.17125718554783, -151.2050162808266, -131.21990053508122, -120.31857974280925, -113.94849868198787, -135.82880455592272, -138.04941605186133, -87.09740585632713]"
1520,"[-298.7251144615551, -374.2537866307698, -150.8194850605955, -142.49420244985856, -177.2224470555656, -346.8278173419294, -145.58635748554315, -136.0914712782882, -202.6483830531752, -279.78536503370105]"
1530,"[-145.94374085995372, -178.46921306764563, -75.73703505052632, -314.5096181778044, -111.42714132587886, -116.86091666755806, -146.28199897585273, -168.1516671955153, -98.76219334614578, -129.61965511444347]"
1540,"[-136.7244306341321, -117.09656735261365, -150.95068810795942, -229.7905655647087, -312.70535032803946, -137.008606009569, -278.98820439698284, -138.42576339768132, -144.30607433086158, -132.53436553659168]"
1550,"[-116.94065907035298, -172.46406115521756, -132.65694584624887, -116.5926506120611, -106.21405281224835, -152.7627779498841, -137.18001245435056, -374.6435833750294, -150.716935514438, -90.64283025265277]"
1560,"[-116.03787993219996, -328.567817838817, -160.29003326693538, -119.34955072421036, -176.0923371666119, -192.28841052771526, -169.85580746669828, -147.67721837074455, -536.6261322444898, -123.90939846174527]"
1570,"[-108.40134053597401, -156.68955017959632, -125.65604641024225, -172.49015689782698, -130.16638687257822, -118.67718842412057, -120.21092341565279, -118.09598156967323, -158.4478791746846, -163.6591797060685]"
1580,"[-125.40007258251131, -93.29952487465138, -85.49324732926274, -185.39210007154344, -110.75260177705317, -96.48001639076972, -170.65142846591903, -177.43354416227254, -121.3063883838629, -98.11335824400646]"
1590,"[-132.8095377861678, -200.570838940195, -327.10250269524727, -160.3949268680187, -148.17899512097958, -122.97326380518666, -114.27389871574394, -159.33615861173416, -134.02773856235396, -359.0466394506533]"
1600,"[-163.45631780321656, -116.56121909021712, -477.335624938322, -143.37314620086138, -162.0804495482057, -132.82326079436115, -125.68980008142202, -129.06283273656445, -163.9065727086731, -125.771165199655]"
1610,"[-145.2445160719436, -213.934318183995, -156.1205881898737, -477.3331386940202, -122.36697104828528, -44.139785950826735, -147.0752417912623, -142.82030012569717, -161.98234322437233, -275.16723766412457]"
1620,"[-166.22234767958702, -106.00149083179554, -513.8287236105791, -154.52111284041285, -101.91005007805953, -146.42976359551915, -34.9625964076221, -116.85382007488076, -132.42616157174615, -129.43857040933236]"
1630,"[-481.17871849109883, -89.83162715100124, -154.2729072064913, -152.22886689113525, -117.49329979648039, -147.10719128842146, -133.99438832506917, -80.32705341795776, -152.27523332734748, -139.143842197556]"
1640,"[-146.79430797424988, -105.00113986515538, -117.21922568599862, -232.54585001050475, -120.32550484928845, -111.15331649339961, -101.00082474306842, -168.635466437549, -131.2748970398624, -99.40377354553536]"
1650,"[-163.73532784951345, -138.2793730169569, -271.55948874003985, -157.35447289792225, -133.98454405191686, -130.07709670962464, -108.52396884328593, -103.40472911265724, -132.52422498186436, -90.98164424878325]"
1660,"[-145.33117250893525, -117.41406577827331, -10.697041056268262, -124.24927737663239, -157.21216300224447, -122.63243476567484, -193.5100778343458, -116.6415623095047, -143.09524372873122, -105.44102871450733]"
1670,"[-84.67580790728107, -143.89160363018763, -137.84821006946382, -97.22688030545098, -135.43380885101155, -143.8506239343774, -120.46652201258027, 16.414517690004473, -101.55068238988986, -158.41301626239562]"
1680,"[-128.1565830078215, -312.689570445748, -106.46656163394292, -123.78515169352667, -152.7156661085906, -124.93849328929662, -120.90822851405389, -124.33617488090411, -111.48701577839452, -107.01896076022123]"
1690,"[-112.07746606941734, -183.5188139968092, -321.32355696357797, -124.5610801668796, -191.47878801541734, -124.73565232762354, -151.11962152830017, -135.344656364486, -154.11682398113948, -129.80015462039356]"
1700,"[-132.25399646187518, -146.36635016763074, -533.6749719229799, -95.54667311438345, 9.436008135216184, -130.7418580480328, -476.78915680180756, -136.04859060617292, -46.69696087569534, -126.7801804223019]"
1710,"[-98.46616375350595, -104.77583446248221, -129.7492967214332, -147.14589782600578, -105.96341687375667, -130.0160529496381, -110.1588343087775, -119.41248197265315, -160.80842677756033, -116.78556938809592]"
1720,"[-125.21195675846184, -121.03557837004638, -128.84041741684683, -167.73708952313427, -263.83871051456396, -142.75353412248663, -159.669450723705, -92.01310993078957, -188.39083178956304, -332.57504903688886]"
1730,"[-134.962526170108, -114.80279620020036, -99.24743285052514, -124.60652408807326, -95.22202222894637, -148.17703604128403, -140.60318164816837, -166.29821332248548, -130.67524485042443, -111.0975658931038]"
1740,"[-152.85164355786068, -104.98164909988233, -523.535486541837, -126.43479993078444, -134.35676335638246, -135.95570722215612, -0.8624218084028001, -133.23361236700705, -364.08337049995276, -139.71529275394542]"
1750,"[-132.19051822271769, -40.72611064239578, -234.17795870702145, -457.24922735980766, -137.51445343808714, -365.04275951490547, -434.99403161204697, -116.63008061940715, -110.89779106270188, -133.53373934724456]"
1760,"[-120.56395077239361, -119.62535046125731, -146.79659145935574, -181.42783800760685, -143.56886385922107, -124.29331977991421, -115.4361796567579, -138.65223969371417, -144.57810206915116, -151.17086046033293]"
1770,"[-121.47681447037459, -124.65181352439751, -137.23673414665836, -152.8721553831231, -87.57187068396017, -93.12396324420092, -122.55720709396121, -126.96745448362351, -125.13945925598983, -156.77175299742436]"
1780,"[-95.64452339921519, -375.4305741679827, -117.06699384947467, -154.6875263784431, -521.6861406638102, -153.05490572018, -167.01308526832472, -157.22969089814893, -106.76955169424878, -79.71167631284462]"
1790,"[-85.46454509390114, -150.31319490442866, -159.04888616679463, -96.23240617725529, -157.2921258464184, -179.9849416542822, -122.92155325868075, -193.03789876280757, -145.62142357362467, -113.70525886987795]"
1800,"[-162.4710171982904, -105.7147709910588, -530.1455828921598, -348.3126540303292, -134.22034017972246, -163.17314901025912, -126.61208454828898, -115.28699548631542, -118.62622832499048, -140.29686588360568]"
1810,"[-129.84689917799022, -176.29468987913987, -172.76596751594724, -155.22756953194963, -135.435743033567, -187.10587065483986, -121.59301480586078, -107.67957234778675, -141.3817904108154, -161.64974458073573]"
1820,"[-111.87789698761242, -134.53759377399578, -118.35184909277832, -118.57680818658915, -378.85410030831383, -135.05808034518083, -145.9796659647933, -203.22048132978455, -102.49717164545754, -46.38296377009988]"
1830,"[-112.83234159412231, -127.73681919127978, -114.52558816051513, -128.70652404445224, -145.88042709024404, -106.2505183523022, -109.54716444157356, -125.75876258945326, -140.1721330646136, -142.13584457755633]"
1840,"[-138.49793918059999, -137.43650975558765, -159.74965095121559, -161.4047971605719, -133.8707933452698, -111.82827685591212, -126.8854954540345, -115.55773057031712, -302.4911526447788, -121.99163345263412]"
1850,"[38.98119515989315, -141.25488569719386, -150.96054360422585, -122.4305107697549, -150.49342372261845, -138.4228498794499, -105.61732008242413, -151.781331852832, -153.03261413886418, -118.47419687911099]"
1860,"[-171.94577225919684, -143.60201373411869, -121.87583905891088, -125.94304332707202, -126.62991741055939, -129.62758227888673, -169.09244339696593, -135.04382180575035, -162.89363659690207, -113.31788187528451]"
1870,"[-475.2321155249808, -126.84394346188107, 17.20563549028654, -160.24559678563838, -154.98925710030244, -128.2283584702794, -101.11612831573953, -548.2442425597436, -110.84270913535582, -156.99703955253088]"
1880,"[-109.79645765336343, -141.61936534242292, -323.6783345735583, -144.45947322902018, -917.6293576009458, -508.90524323737066, -144.6087255646471, -95.21741958511731, -151.75469092876327, -93.42457226833767]"
1890,"[-167.85760391923688, -120.04122298594683, 31.319601281920512, -135.82369192421532, -91.6299474097622, -194.5774228769086, -158.71102197401285, -159.99009723785548, -133.08619991375286, -306.82885053583607]"
1900,"[-123.01325877946294, -141.03821557204125, -119.21892072271177, -160.68672565625235, -137.38378517352555, -167.00252024203706, -202.33886238692628, -172.91741300123937, -129.25643328231183, -510.38776933233777]"
1910,"[-124.97493689150406, -130.01853510527022, -115.24581622623876, -96.14975836180935, -158.89048622608522, -173.38252901538408, -126.97662337322768, -99.98246804692698, -72.12022933586513, -136.92686043626122]"
1920,"[-110.25410573427544, -128.82533603873804, -151.56225468530658, -116.85512549433909, -117.77621627976197, -132.9453899788964, -89.22172357233049, -139.86879456496104, -157.6690582997759, -190.74510637036028]"
1930,"[-145.5997503925978, -7.289311286329365, -100.50202240940396, -120.95094988189237, -312.0010047961276, -135.92715277426902, -144.47401736098777, -133.07806070274938, -97.78336856781607, -124.82919069581735]"
1940,"[-153.40380982202606, -116.00177325280927, -95.59552586954209, -186.33943225838456, -117.3408845260575, -112.14936804831962, -164.68957301188127, -136.83238310210058, -114.13954746404673, -107.21317227990502]"
1950,"[-127.71960829052179, -184.6073845156278, -128.1740246732398, -217.99823530930965, -138.34848672136414, -100.42709014919532, -120.75585706031615, -213.12244709536054, -116.11682203690717, -155.18117058804827]"
1960,"[-140.30074124347183, -147.69927320131202, -127.07410231489604, -96.14975540063026, -165.50265359220307, -79.03223771870137, -113.50760976004631, -149.170041863484, -129.5565778421024, -127.35713738036321]"
1970,"[-123.67069076084837, -205.11600436557183, -585.4582176707013, -161.56310550163613, -83.30912234066884, -134.97521296730494, -234.11055372069757, -152.62927754404106, -500.15400023897143, -177.50765175301981]"
1980,"[-91.85460015512857, -120.63024612286748, -56.61930215474274, -313.72311111521196, -121.6473740415264, -142.99229410994292, -150.22338023387505, -132.28090290588125, -101.05003952458546, -174.94923189479107]"
1990,"[-145.4136001830791, -136.31006600782297, -149.06012933665943, -118.97922577698174, -200.56651175096243, -148.01466235061406, -135.54871892504795, -243.68667961543838, -119.63993637043885, -241.65135521595408]"
2000,"[-193.47455166582876, -178.66415617826175, -145.0668912226556, -139.84529451055454, -139.42975263964559, -168.9782126115727, -140.2374005785549, -155.82182753177864, -176.4196084482154, -94.85260892956515]"
2010,"[-146.60466178710325, -89.87132867174108, -131.36537954350672, -168.0614381482055, -127.1454948219226, -97.8902486056756, -146.0606844926307, -166.43843891894744, -170.30171138921574, -143.67713042129407]"
2020,"[-115.65965861947086, -109.57141365553295, -202.78419999724184, -411.7688089308882, -168.25905781765272, -175.9868204593493, -151.00146071572752, -110.39827769871886, -102.39123556205602, -165.31211482501735]"
2030,"[-272.3968503308168, -126.18862332070336, -137.20876992182602, -117.99442501907086, -156.03915231864164, -154.11788385309157, 3.292919467606197, -153.27682956155945, -158.20353496238212, -268.8169486547181]"
2040,"[-159.93763336473586, -315.63641493965116, -85.70835596111749, -15.771302764808183, -319.6255689901526, -114.107679623889, -144.34992021210076, -134.3106119175539, -135.30930952996323, -205.09834833749557]"
2050,"[-116.58107815328555, 164.72715589670827, -335.28702379612184, -120.02477437517234, -289.6250332052799, -134.98741346449123, -108.00009586729456, -95.34313267936406, -132.96520211161896, -9.093809408280165]"
2060,"[-154.73512513116162, -123.90597401296708, -218.20091389594978, -114.43484426488757, -110.14084756135676, -125.1657805176809, -374.98285573416354, -131.97823550208835, -112.87998670719045, -111.67221863176803]"
2070,"[-101.72525620877599, -111.0121693125163, -115.32846124395371, -123.71346075320722, -160.21698572117538, -279.01804524946533, -152.72394903083995, -121.69855887107988, -117.90699087809094, -115.20101254084548]"
2080,"[-112.79596578709433, -144.53122835984448, -124.11920439455935, -100.32204435723077, -173.2912097404174, -149.71960209626604, -339.7587207075695, -154.7358880781246, -128.5287630502505, -102.69301966496451]"
2090,"[-118.64670197641806, -125.92058477663278, -123.57052381869715, -118.27715886527031, -147.26901461581645, -130.63067474343242, -114.52440541550618, -113.79875297601237, -175.30877580715563, -121.13998804882289]"
2100,"[-122.59423673487271, -119.36464852397455, -81.46767035721419, -112.31551102482595, -128.87727449585464, 13.903332555900036, -162.61680080935224, -90.76221486241542, -134.36392262950955, -96.10321458217263]"
2110,"[-344.6754119361857, -120.0216755319567, -113.53912214753498, -160.10479530707892, -137.7778869130616, -128.6399849268226, -151.49574367388183, -89.76587140783184, -105.63566992881033, -98.41948572609488]"
2120,"[-114.8818905751368, -138.91209003445348, -155.05058689635456, -160.36671167788776, -139.2054881350133, -174.84678809613052, -125.84578699553838, -178.67598603487005, -29.03692257987619, -338.0630647280627]"
2130,"[-163.4417274299209, -133.0009058046466, -148.28725998701583, -125.20714475849483, -113.73637016299276, -128.90212207008068, -51.86256199076399, -123.10264606212232, -141.0866494587465, -165.24730034796812]"
2140,"[-196.43411175321893, -92.86143356731512, -264.79125442475095, -104.65298218454672, -117.96479962005125, -93.59860386963618, -336.4369998591542, -354.8085300896124, -99.18528458026063, -175.1936556278804]"
2150,"[-100.4622382027178, -353.43813066849714, -124.48505382736812, -135.64730293788804, -137.106922068373, -145.41849403727642, -119.41366967554251, -164.1990006249452, -117.47213053821241, -123.84664260870036]"
2160,"[-114.71152373689236, -135.066732832682, -386.0770679679033, -119.08276106988251, -177.90841184232963, -143.88994553751712, -139.98723607836718, -141.136904530883, -174.29307907131425, -124.30807760478598]"
2170,"[-128.6716033258335, -94.6806769703932, -139.77902505218827, -83.25076878590022, -101.74500644129066, -154.9912422778873, -115.05087004965785, -126.6632905071385, -141.5954926482292, -158.44689187957567]"
2180,"[-139.10501125240106, -286.98017326223965, -172.79794123533844, -125.70537552470523, -122.19162965068153, -84.34544966190433, -25.63710032533075, -94.02028925401527, -152.83266843746154, -134.43089436705026]"
2190,"[-181.17764755085994, -90.6853544597609, -166.21383596470565, -139.58063033765316, -107.87758446738809, -162.58815317751757, -138.28571002987326, -141.6230470787266, -77.2595527631646, -328.3779249040082]"
2200,"[-122.58170170636464, -152.5317185212062, -167.66959269943456, -132.6933671047595, -305.9845925465445, -553.5080805235135, -94.78699670665225, -174.83433791212823, -147.47939018623447, -213.1747091833675]"
2210,"[-113.65351573444539, -112.5856217148478, -138.82252687086287, -137.65834451469513, -143.58181556024755, -115.65218283699434, -133.91015009430876, -208.36664518672356, 20.86461164144157, -133.1981242576335]"
2220,"[-144.9236232437188, -164.9838602753937, -135.63634993657763, -148.49720502705497, -109.63327636369996, -150.77402961029782, -94.82279715381992, -94.71842165014766, -89.68802573052795, -121.28488003613788]"
2230,"[-156.55914143754302, -143.75169098387138, -136.41748450948955, -82.11983534516946, -317.0922419077057, -215.73183826883752, -206.75473940294438, -106.66172958932779, -158.6292980394311, -167.97778814758001]"
2240,"[-132.97693472338133, -129.8164924778248, -148.76823913613248, -144.1776687140723, -418.7811420821082, -219.68042469500455, -136.6565200401886, 11.555793959534242, -171.11195327861836, -368.07386487127513]"
2250,"[-153.2597586511746, -188.1326782588911, -133.14683786953645, -140.32640000760793, -119.46721517161342, -126.14377491140787, -194.2796795038877, -133.9666895479247, -115.172931944929, -162.70292338074316]"
2260,"[-141.45699465725994, -140.64274326184162, -121.55016595346882, -175.66087168441373, -261.86853334349945, -173.06930556647544, -118.11896272472791, -128.2758618960442, -190.19781397606874, -92.48877784814974]"
2270,"[-122.76216905016517, -79.20987920568047, -141.45589412060713, -180.94746038557744, -111.27721577748324, -165.09605747148845, -177.11263359961066, -152.96458647808646, -162.74883399142158, -176.17449942735612]"
2280,"[-90.20002227422461, -161.39574156829215, -124.19216591839012, -122.38175558883782, -122.57289026987351, -109.92849382081508, -123.2950939617213, -138.62961263566407, -100.20207416551878, -384.6459362361261]"
2290,"[-147.9963673611365, -113.27583209429181, -135.3953409055572, -131.9386522692566, -131.87766774982705, -149.0907110469136, -121.13063793606531, -100.27779686896955, -105.80202054071017, -122.11517268673236]"
2300,"[-136.345863866333, -160.73369876486726, -121.97610998020076, -173.2175435473414, -150.0426907537102, -436.52565204411343, -146.63435915127613, -299.05117875646215, -111.65976315638989, -308.19638409060695]"
2310,"[-158.31726417407307, -88.64403103320012, -145.60504451888923, -182.08383453604148, -105.07376333543803, -121.19228089512282, -189.29974427481613, -119.65761207279385, -113.78786084736856, 21.741066866744248]"
2320,"[-170.612269049012, -134.80798230767186, -122.25473561114012, -155.45004618958092, -165.1117144191628, -138.41613802242185, -124.75580224142197, -178.14698813635235, -178.39479259236623, -143.78308246150758]"
2330,"[-169.46757035257966, -97.57908550636049, -155.20887709064044, -133.64564579535084, -123.43416003896775, -10.526360517393996, -0.36783048224903325, -148.15068219508976, -160.46826391879083, -99.34962080958499]"
2340,"[-152.48352396025325, -129.19516514693822, -147.2535748879232, -314.18039881537993, -156.53934652059706, -132.0737929392947, -388.86604768110476, -109.64600164410507, -206.63042950071662, -143.44375423548658]"
2350,"[-136.07831745440154, -122.77482849955533, -87.89536319821971, -123.83430713311313, -139.79739632147675, -161.2760626512066, -139.3393220258719, -334.9603512481757, -268.0721386666729, -188.9988163237211]"
2360,"[-36.29530736146884, -202.74320681942658, -131.33554945519995, -104.3388555453636, -131.37195678877322, -139.79982602455294, -109.24611371614165, -218.9406362112648, -102.20303448432065, -142.85521949622006]"
2370,"[-153.06359966037382, 19.221570784165664, -116.11082028804512, -145.8493321639714, -153.50201449450822, -116.56806214631541, -106.74892526305263, -110.77069621813664, -136.46603252851338, -88.07375715146568]"
2380,"[-108.77646623864584, -688.374573889699, -102.22380473324787, -121.09543581981117, -102.63905100540904, -120.30054995777647, -105.53739182843907, -104.53368754053659, -156.29150471692307, -230.35500621964704]"
2390,"[-145.79564196812396, -139.01295904025454, -139.05784899632704, -150.91152575789, -90.61310189365864, -149.2733742459697, -144.95563281657627, -141.96727654472994, -533.08999408838, -116.88189793374343]"
2400,"[-101.60186955174373, -101.58292844376899, -152.73398349480152, -116.8738365538006, -151.17314405599075, -150.88411389249984, -157.4501861543736, -153.7361894305065, -158.36021568774765, -137.46603891525922]"
2410,"[-179.8409003989695, -116.03218526593841, -118.24214632355822, -135.203205187311, -96.3132258729928, -145.89776990273785, -130.29956953758966, -311.56308057158145, -123.31576298411628, -200.46076370263785]"
2420,"[-111.61833833392419, -139.56968295316156, -93.68287033025297, -134.71325340893557, -160.41870856017155, -155.10312481996044, -147.61196743574283, -131.26714011606123, -148.8038053823194, -138.88971319266238]"
2430,"[-123.4600197977542, -157.50569127533245, -155.58106376352214, -159.301081385932, -118.73044060079067, -128.82131911780797, -171.80164980470417, -110.91560465388292, -132.30927272951857, -153.42924288926594]"
2440,"[-108.45426718753293, -158.7485101198715, -123.74620313775708, -151.91693125832663, -119.12305549695301, -143.82503752676655, -21.782783463360573, -124.0373254048591, -141.5648835639849, -175.2245578189868]"
2450,"[-80.71578407741745, -135.3466555272668, -126.36420482082173, -134.865043683106, -91.70841907638157, -118.17480769586604, -139.42857890125694, -134.08830941510078, -108.17498354312485, 22.563821950605757]"
2460,"[-585.9602325120175, -157.50446540869305, -109.69800347168146, -163.3516869522818, -124.04821605978341, -355.1081649063817, -138.10702798166525, -223.68429489096337, 257.6665739707279, -172.88627835899345]"
2470,"[-147.0554906396962, -146.94002806955285, -539.7245199921938, -172.44870949877293, -23.10185450039137, -148.4370248609758, -136.15211309473045, -130.2238669684366, -178.106394097265, -95.67168820777744]"
2480,"[-109.4595420135698, -129.03817431850183, -93.68774708923326, -97.97511513699439, -114.90220880501087, -151.22216798504965, -111.95740119755953, -109.80529758645486, -162.24584109197343, -131.35626908664918]"
